Issue	IssueText
1	ทาง user แจ้งว่าทำการ เปลี่ยนแปลงสินค้าแล้วพบว่า ราคาไม่ตรงกับใน SAP ฮะ
0	อันนี้เคสราคาไม่อัพเดทครับ
0	เคสนี้ขอเช็คอีกทีนะครับ เพราะว่า อาจจะเกิดจาก DWH ส่วนกลาง ราคาเลยไม่อัพเดท
0	ส่วนเคส เลข mat null คือจะให้เอาคำว่า null ออกจาก เอกสารใช่มั้ย
1	เคส tccb ที่แจ้งเรื่องฟอร์ม ทำการ send to mc ใหม่แล้ว แต่คนตั้งการ์ดยังบอกว่าขึ้น null
0	Vendor จะเสร็จเมื่อไหร่ พอดี due ด่วน
0	แต่ที่ติดที่ส่วนประกอบค่ะ
0	รบกวนแจ้งให้ cancel request mc แล้ว send ใหม่ค่ะ
0	เพราะมีข้อมูลที่เป็น null มาตั้งแต่ตัว copy แล้วด้วยค่ะ
0	พี่แหม่ม reject ให้หมดเลยครับตัวที่มี null
0	เนื่องจากตัวที่ copy มา มี material number เป็น null มาตั้งแต่ตัวตั้งต้นอ่ะครับ
0	รบกวนเพิ่ม outsource จ้างผลิตPD ให้ด้วยคะ สำหรับจ้างส่วนประกอบคะ
1	สินค้า board นี้คีย์ lp ไม่ได้ครับ
0	ราคาไม่ขึ้นใช่ไหมฮะ ?
1	approve ไม่ได้ครับ
1	มันคือกดฟอร์มไม่ได้ค่ะ
1	TCKP-1323-6207-001, user natchaut ตัวนี้ LP approve ไม่ขึ้นครับ
1	พี่เจ๋งบอกว่าลบ delegate แล้ว แต่งานยังไม่ไหลเข้ามาครับ
1	เข้าไปสร้าง Quotation ก็ไม่พบ 2 รายการนี้ครับ
1	Quotation ขึ้น error ทำจาก Multi item ครับ
1	send mc ไม่ได้อ่ะค่ะ แก้ตรงไหนคะ
0	แต่ทำ quotation ไม่ได้ครับ
1	ลบ delegate ไป แต่ผล deegate ยังอยู่ครับ
0	งานมันไม่วิ่งล่ะนะ
1	Multi item คำนวณราคาไม่ได้ครับ หมุนๆ แล้วก็ unsucessfulครับ
1	ตอน upload ไฟล์ได้นะครับ แต่กดcal ไม่ได้
1	น้องนิค ยังไม่ได้ครับ แต่ add รายการจากสร้าง New quotation ได้แล้ว แต่ยัง error
1	มีเปลี่ยนแปลงราคาครับ ดูใน change product form ในระบบเครื่องคนออกเอกสาร เรียบร้อยดี แต่พอ send to mc ไปที่พี่สมศักดิ์ ข้อมูลหายครับ
1	แจ้งมาว่า send to mc แล้ว item หายครับ
1	ดาเทสเปิดงานเปลี่ยนแปลง แล้วยังไม่ได้เปลี่ยน Spec แต่ข้อมูลด้านซ้านไม่แสดงอะคะ
1	@Dadah งาน quotation ที่ เอามาจาก multi item ตัว สีไม่ขึ้นด้วยนะครับ
1	อ่อ คือถ้าข้ามโรงงาน ตอนนี้คือยังไม่ได้เลย
1	เปิด preview ดูไม่ได้
1	เปิดไฟล์ไม่ได้ช่วงนี้บ่อยมากคะ
1	AMก็เปิดดูไม่ได้ด้วยนะครับ
1	พี่ดาครับ  พบปัญหาข้อมูลจัดแย้งครับ ในหน้าเปลี่ยนแปลงครับ
1	ฝั่งซ้าย ในหน้าเปลี่ยนแปลงข้อมูล ชื่อสินค้าไม่ตรงครับ
1	เหมือน ข้อความที่ใส่ไว้ตรง remark มันหายไปอ่ะครับ
1	เค้าว่าข้อความหายคะ
1	จากรูปคือบอกว่า อันนึง error อีกอันหมายเหตุหาย
0	คุณฟิวส์ว่าโอเค แต่ช่อง ลำดับ ใหญ่ไป จริงๆนะ และสามารถตัด(ชิ้น) ในช่องจำนวนชิ้นต่อชุดได้คะ
1	และงาน quotation ที่ เอามาจาก multi item ตัว สีไม่ขึ้นด้วยนะครับเพราะตอนทำ ยังไม่ได้ระบุจำนวนสี สามารถขึ้นเป็น Y หรือ N แทน ได้มั้ยครับ
0	ลดแค่(ชิ้น) ก่อนนะ
0	อาจเติม ** เพิ่ม หน้าหมายเหตุ
0	@Dadah ดาครับ พี่มีงานค้างหนึ่งตัว จะcancel ทำไม่ได้ ฝากหน่อยครับ
1	ทางขายแจ้งว่า ระบุRemarks/หมายเหตุไว้ แต่อันนี้ที่หน้าจอคนอนุมัติเค้าไม่เห็น
0	คุณมิ้วอันนี้จำนวนตัวอักษรเนื้อหา Remark นะคะ ไม่ใช่ Sales Text
0	Sales text เราไม่มีตรวจเช็คอักขระพิเศษ
0	เดี่ยวให้เค้าดึงไปแก้ก่อนมั้ยคะ แต่เพิ่มดักให้ได้เป่าเอ่ยย
1	เนื่องจากข้อความขึ้นไม่ครบครับ
0	เพราะเข้าใจว่าพื้นที่จำกัด โปรแกรมไม่เตือน คนพิมพ์เข้าก็พิมพ์ไปเรื่อยๆ
0	แล้วปรากฎว่าคนรับงานไม่เห็น
0	เหมือนเข้าไป search ไม่ได้
0	คือดึงจากพรีเซลไม่ได้เหรอคะ
1	เคสใหม่ครับ ระบบดึงสีมาผิดครับ แดง-น้ำเงิน >>>กลายเป็น แดง-ดำ ครับ
1	ราคา ทศนิยม เกิน 2หลักด้วยครับ
0	คสนี้อยากรบกวนช่วยเปลี่ยนจากห้องตัดนวนครเป็นบางปูให้ได้มั้ยคะ
1	เคสใหม่ครับ ระบบดึงสีมาผิดครับ แดง-น้ำเงิน >>>กลายเป็น แดง-ดำ ครับ
1	ในmc และ pm เดิม ไม่ใช่สีดำเลยครับ
1	Calculate multi item ไม่ได้เลยครับ ทำซ้ำมาหลายรอบ ขึ้นเหมือนเดิมครับ
1	Cal ไม่ได้อะคะ
1	ไม่ตรงกับสีพิมที่ฝั่ง PM2
1	Multi LP : อันนี้อีกเคสครับ Upload ทำ 10 ตัว คำนวณได้ แต่พอจะคำนวณ Sheetsize ผิดหมดเลยครับ
1	กลายเป็น W13 x L 55  หมดทุกรายการครับ  (หมายเหตุ: ผมคำนวณต้นทุนเอง จาก Sheetsize ไม่ใช้มิติภายในครับ)
0	มันเป็นงาน rsc ไม่มีหูจับ standard
0	1.คนตั้งการ์ดตอนตั้ง ก็ไม่เจอว่าซ้ำ
1	บริการลูกค้ามาเจอcodeซ้ำตอน เปิด order
1	Presales บอกว่าเกรดนี้ไม่ Stdใ
0	คุณดาคะ เรื่องนี้ เดี๋ยวนำขึ้นบน uat แล้วจะแจ้งนะคะ เกิดจาก sales text มี enter เราแก้โดยการตัด enter ออกค่ะ
0	เพิ่มให้เหมือนกับ STD ของงานผลิตที่ TCSP ได้เลยครับ
0	ส่วน list board std ส่งมาให้นิคอีกทีครับ เพราะ ทุกโรงจะเห็นเหมือนกันกรณี plant = other
0	ใช่ครับ  แต่เวลาผมก๊อปข้อมูลจากไฟล์อื่นมา  มันจะติด format cell ไม่เหมือนเดิมมาครับ  (เช่น สี Font ต่าง , ไม่มีเส้น border)
1	รายการที่ 1 ไม่สามารถกดอะไรได้เลย
1	รายการที่ 2 ,3 เข้าไปแล้วไม่มีอะไรให้กด
1	ข้อมูลส่งเข้ามาไม่ตรงกัน
1	Routing กับ Darwing โอนมาไม่ตรงกัน
0	คือตอนนี้ที่ Presales ใช้ 35 และที่ PM2 ไปคำนวณใหม่ใช้ 32 ค่าเลยไม่ตรงกัน
1	ขอแจ้ง case ลูกค้า one time save ไม่ได้ครับ
1	มันลบไม่ออกอ่าครับ
1	เห็นขึ้น approve แต่ request ยังค้างใน list ครับ
0	มันติดที่ Remark ใน Item มีอักขระพิเศษ
0	เดี๋ยวเคสอักขระพิเศษใน Item Infomation จะดักให้นะคะ
0	ลูกค้าใหม่เยื่อไผ่ ยังไม่มีในพรีเซลเลยครับ ต้องไปเพิ่มตรงไหนก่อนป่าวครับ
0	ยังไม่มา
0	ยังไม่มาเลยครับ
